index,meta_idx,batch_idx,action,type,query,url,response_1,response_2,response_3,response_4,response_5,mode,agreement
3033,6516,1938,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5347.mp4,no,no,no,yes,no,no,0.8
3034,6517,1938,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5348.mp4,no,no,yes,no,no,no,0.8
3035,6518,1938,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5349.mp4,no,no,yes,unsure,no,no,0.6
3036,6519,1938,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5350.mp4,no,no,yes,yes,no,no,0.6
3037,6520,1938,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5352.mp4,no,no,no,unsure,no,no,0.8
3038,6521,1938,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5353.mp4,no,no,no,no,no,no,1.0
3039,6522,1938,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5354.mp4,yes,no,yes,yes,no,yes,0.6
3040,67134,2044,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5247.mp4,no,no,yes,no,yes,no,0.6
3041,67135,2044,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5248.mp4,no,yes,no,yes,no,no,0.6
3042,67136,2044,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5249.mp4,no,no,no,yes,yes,no,0.6
3043,67137,2044,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5250.mp4,no,no,no,no,yes,no,0.8
3044,67138,2044,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5251.mp4,no,yes,yes,yes,yes,yes,0.8
3045,67139,2044,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5252.mp4,no,no,yes,no,yes,no,0.6
3046,67140,2044,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5253.mp4,no,yes,yes,yes,yes,yes,0.8
3047,67141,2044,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5254.mp4,no,no,no,no,no,no,1.0
3048,67142,2044,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5255.mp4,no,yes,no,yes,yes,yes,0.6
3049,67143,2044,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5256.mp4,no,no,yes,yes,yes,yes,0.6
3050,67114,2042,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5222.mp4,no,no,yes,no,no,no,0.8
3051,67115,2042,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5223.mp4,yes,yes,no,no,yes,yes,0.6
3052,67116,2042,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5224.mp4,yes,no,no,no,yes,no,0.6
3053,67117,2042,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5225.mp4,yes,no,no,no,yes,no,0.6
3054,67118,2042,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5226.mp4,yes,no,yes,no,yes,yes,0.6
3055,67119,2042,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5228.mp4,yes,no,yes,no,yes,yes,0.6
3056,67120,2042,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5229.mp4,yes,no,yes,no,yes,yes,0.6
3057,67121,2042,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5230.mp4,yes,no,no,no,yes,no,0.6
3058,67122,2042,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5231.mp4,yes,no,no,no,yes,no,0.6
3059,67123,2042,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5232.mp4,no,no,yes,no,no,no,0.8
3060,6523,1939,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5355.mp4,yes,no,yes,no,yes,yes,0.6
3061,6524,1939,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5356.mp4,yes,no,yes,no,yes,yes,0.6
3062,6525,1939,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5357.mp4,yes,no,yes,no,yes,yes,0.6
3063,6526,1939,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5358.mp4,no,yes,no,no,no,no,0.8
3064,6527,1939,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5360.mp4,yes,yes,yes,no,yes,yes,0.8
3065,6528,1939,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5363.mp4,yes,no,yes,no,yes,yes,0.6
3066,6529,1939,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5364.mp4,yes,no,yes,no,yes,yes,0.6
3067,6530,1939,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5365.mp4,yes,no,yes,no,yes,yes,0.6
3068,6531,1939,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5368.mp4,yes,no,yes,no,yes,yes,0.6
3069,6532,1939,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5370.mp4,yes,no,yes,no,yes,yes,0.6
3070,67124,2043,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5233.mp4,no,no,yes,yes,yes,yes,0.6
3071,67125,2043,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5234.mp4,yes,no,no,no,yes,no,0.6
3072,67126,2043,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5235.mp4,yes,no,no,yes,no,no,0.6
3073,67127,2043,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5236.mp4,yes,no,no,unsure,yes,yes,0.4
3074,67128,2043,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5237.mp4,no,no,yes,no,yes,no,0.6
3075,67129,2043,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5238.mp4,yes,yes,yes,no,no,yes,0.6
3076,67130,2043,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5239.mp4,yes,yes,yes,no,no,yes,0.6
3077,67131,2043,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5243.mp4,yes,yes,no,no,no,no,0.6
3078,67132,2043,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5245.mp4,yes,yes,no,no,no,no,0.6
3079,67133,2043,slide,dev,Does the object slide?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5246.mp4,no,yes,yes,no,no,no,0.6
3080,6453,1932,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5233.mp4,yes,no,yes,yes,yes,yes,0.8
3081,6454,1932,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5234.mp4,no,no,yes,yes,no,no,0.6
3082,6455,1932,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5236.mp4,no,no,yes,yes,no,no,0.6
3083,6456,1932,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5237.mp4,no,no,no,yes,no,no,0.8
3084,6457,1932,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5238.mp4,yes,yes,no,yes,no,yes,0.6
3085,6458,1932,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5239.mp4,yes,no,yes,yes,no,yes,0.6
3086,6459,1932,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5243.mp4,yes,no,yes,yes,no,yes,0.6
3087,6460,1932,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5245.mp4,no,yes,yes,yes,no,yes,0.6
3088,6461,1932,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5246.mp4,no,yes,yes,yes,no,yes,0.6
3089,6462,1932,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5248.mp4,yes,no,no,yes,no,no,0.6
3090,6463,1933,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5249.mp4,no,yes,yes,no,no,no,0.6
3091,6464,1933,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5251.mp4,yes,yes,yes,yes,no,yes,0.8
3092,6465,1933,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5253.mp4,no,yes,yes,yes,no,yes,0.6
3093,6466,1933,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5254.mp4,yes,no,yes,no,no,no,0.6
3094,6467,1933,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5255.mp4,yes,yes,no,yes,no,yes,0.6
3095,6468,1933,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5257.mp4,yes,yes,no,yes,no,yes,0.6
3096,6469,1933,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5259.mp4,no,no,yes,no,no,no,0.8
3097,6470,1933,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5261.mp4,no,yes,yes,no,no,no,0.6
3098,6471,1933,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5263.mp4,no,yes,yes,yes,yes,yes,0.8
3099,6472,1933,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5264.mp4,no,yes,yes,yes,no,yes,0.6
3100,6443,1931,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5220.mp4,yes,yes,yes,yes,yes,yes,1.0
3101,6444,1931,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5221.mp4,yes,yes,yes,yes,yes,yes,1.0
3102,6445,1931,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5223.mp4,yes,yes,yes,yes,yes,yes,1.0
3103,6446,1931,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5224.mp4,yes,yes,yes,unsure,yes,yes,0.8
3104,6447,1931,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5225.mp4,yes,no,no,unsure,yes,yes,0.4
3105,6448,1931,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5226.mp4,yes,no,no,yes,yes,yes,0.6
3106,6449,1931,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5228.mp4,yes,yes,no,no,yes,yes,0.6
3107,6450,1931,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5229.mp4,yes,yes,no,no,yes,yes,0.6
3108,6451,1931,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5230.mp4,yes,yes,no,unsure,yes,yes,0.6
3109,6452,1931,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5231.mp4,yes,yes,no,unsure,yes,yes,0.6
3110,6473,1934,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5265.mp4,no,no,no,no,no,no,1.0
3111,6474,1934,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5266.mp4,yes,no,no,no,no,no,0.8
3112,6475,1934,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5267.mp4,unsure,no,yes,no,no,no,0.6
3113,6476,1934,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5269.mp4,yes,no,no,yes,no,no,0.6
3114,6477,1934,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5270.mp4,no,no,yes,no,yes,no,0.6
3115,6478,1934,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5274.mp4,yes,no,no,no,no,no,0.8
3116,6479,1934,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5277.mp4,no,yes,yes,no,yes,yes,0.6
3117,6480,1934,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5281.mp4,unsure,no,yes,no,yes,yes,0.4
3118,6481,1934,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5284.mp4,yes,yes,yes,yes,no,yes,0.8
3119,6482,1934,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5285.mp4,no,no,no,yes,no,no,0.8
3120,6493,1936,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5308.mp4,no,yes,no,no,yes,no,0.6
3121,6494,1936,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5310.mp4,no,no,no,no,yes,no,0.8
3122,6495,1936,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5311.mp4,yes,no,yes,yes,yes,yes,0.8
3123,6496,1936,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5315.mp4,no,no,no,no,yes,no,0.8
3124,6497,1936,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5318.mp4,unsure,yes,no,no,no,no,0.6
3125,6498,1936,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5319.mp4,unsure,yes,no,no,yes,yes,0.4
3126,6499,1936,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5322.mp4,no,yes,no,no,yes,no,0.6
3127,6500,1936,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5323.mp4,no,no,yes,no,yes,no,0.6
3128,6501,1936,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5326.mp4,yes,no,no,no,yes,no,0.6
3129,6502,1936,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5328.mp4,no,yes,no,no,yes,no,0.6
3130,6483,1935,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5287.mp4,no,no,yes,no,yes,no,0.6
3131,6484,1935,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5290.mp4,no,unsure,no,no,yes,no,0.6
3132,6485,1935,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5294.mp4,no,yes,no,no,yes,no,0.6
3133,6486,1935,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5295.mp4,no,unsure,no,no,yes,no,0.6
3134,6487,1935,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5296.mp4,no,no,yes,no,yes,no,0.6
3135,6488,1935,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5301.mp4,no,yes,yes,no,yes,yes,0.6
3136,6489,1935,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5302.mp4,no,no,yes,no,yes,no,0.6
3137,6490,1935,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5303.mp4,no,unsure,no,no,yes,no,0.6
3138,6491,1935,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5304.mp4,no,yes,no,no,yes,no,0.6
3139,6492,1935,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5306.mp4,no,unsure,yes,yes,yes,yes,0.6
3140,6503,1937,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5329.mp4,no,no,yes,no,no,no,0.8
3141,6504,1937,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5330.mp4,no,no,no,no,no,no,1.0
3142,6505,1937,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5331.mp4,yes,yes,no,yes,yes,yes,0.8
3143,6506,1937,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5332.mp4,no,no,no,no,no,no,1.0
3144,6507,1937,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5336.mp4,no,no,yes,no,no,no,0.8
3145,6508,1937,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5337.mp4,no,no,yes,no,no,no,0.8
3146,6509,1937,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5338.mp4,yes,yes,yes,yes,yes,yes,1.0
3147,6510,1937,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5339.mp4,no,no,no,no,no,no,1.0
3148,6511,1937,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5341.mp4,no,no,no,no,no,no,1.0
3149,6512,1937,slap,dev,Does the object get slapped?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5342.mp4,no,no,yes,no,no,no,0.8
3150,24619,1967,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5281.mp4,no,yes,yes,yes,yes,yes,0.8
3151,24620,1967,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5282.mp4,yes,no,no,no,no,no,0.8
3152,24621,1967,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5283.mp4,yes,no,no,no,no,no,0.8
3153,24622,1967,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5284.mp4,no,no,yes,yes,yes,yes,0.6
3154,24623,1967,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5285.mp4,no,yes,yes,yes,yes,yes,0.8
3155,24624,1967,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5286.mp4,no,yes,no,no,no,no,0.8
3156,24625,1967,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5287.mp4,no,yes,yes,yes,yes,yes,0.8
3157,24626,1967,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5288.mp4,no,no,no,no,no,no,1.0
3158,24627,1967,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5289.mp4,no,no,no,no,no,no,1.0
3159,24628,1967,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5290.mp4,no,yes,yes,yes,yes,yes,0.8
3160,24629,1968,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5293.mp4,no,no,no,no,yes,no,0.8
3161,24630,1968,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5294.mp4,unsure,yes,yes,yes,no,yes,0.6
3162,24631,1968,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5295.mp4,yes,yes,yes,yes,no,yes,0.8
3163,24632,1968,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5296.mp4,no,yes,yes,yes,no,yes,0.6
3164,24633,1968,roll,dev,Does the object roll?,https://plunarlabcit.services.brown.edu/crowdsourcing/videos/5297.mp4,unsure,no,no,no,yes,no,0.6
