index,indices,type,action,query,urls,responses
89,"[59758, 59759, 59760, 59761, 59762, 59763, 59764, 59257, 59765, 59766]",train,bump,Does the object get bumped?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1008.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1009.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1010.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1012.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1013.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1018.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1019.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/102.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1020.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1021.mp4""]",0
90,"[59767, 59768, 59769, 59770, 59771, 59772, 59773, 59774, 59775, 59258]",train,bump,Does the object get bumped?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1022.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1023.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1024.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1025.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1034.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1035.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1037.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1038.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1039.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/104.mp4""]",0
91,"[59776, 59777, 59778, 59779, 59780, 59781, 59782, 59783, 59784, 59785]",train,bump,Does the object get bumped?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1040.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1041.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1042.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1043.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1044.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1045.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1047.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1048.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1051.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1052.mp4""]",0
92,"[59786, 59787, 59788, 59789, 59790, 59791, 59792, 59793, 59794, 59259]",train,bump,Does the object get bumped?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1053.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1055.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1056.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1057.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1058.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1060.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1061.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1064.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1069.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/107.mp4""]",0
93,"[59795, 59796, 59797, 59798, 59260, 59799, 59800, 59801, 59802, 59803]",train,bump,Does the object get bumped?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1070.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1071.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1075.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1078.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/108.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1080.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1083.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1085.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1086.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1087.mp4""]",0
94,"[59804, 59261, 59805, 59806, 59807, 59808, 59809, 59262, 59810, 59811]",train,bump,Does the object get bumped?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1088.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/109.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1092.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1094.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1095.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1097.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1103.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/111.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1113.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1116.mp4""]",0
95,"[59812, 59813, 59263, 59814, 59815, 59816, 59817, 59818, 59819, 59820]",train,bump,Does the object get bumped?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1118.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1119.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/112.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1120.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1121.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1122.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1124.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1125.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1126.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1127.mp4""]",0
96,"[62806, 62807, 62812, 63614, 63615, 63616, 63617, 63618, 63619, 63620]",train,slide,Does the object slide?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/0.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/10.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1000.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1002.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1003.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1004.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1005.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1006.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1007.mp4""]",0
97,"[63621, 63622, 62882, 63623, 63624, 63625, 63626, 63627, 63628, 63629]",train,slide,Does the object slide?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1008.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1009.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/101.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1010.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1012.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1013.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1014.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1015.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1016.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1017.mp4""]",0
98,"[63630, 63631, 62883, 63632, 63633, 63634, 63635, 63636, 63637, 63638]",train,slide,Does the object slide?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1018.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1019.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/102.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1020.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1021.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1022.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1023.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1024.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1025.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1027.mp4""]",0
99,"[63639, 63640, 62884, 63641, 63642, 63643, 63644, 63645, 63646, 63647]",train,slide,Does the object slide?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1028.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1029.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/103.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1031.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1032.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1034.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1035.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1037.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1038.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1039.mp4""]",0
100,"[62885, 63648, 63649, 63650, 63651, 63652, 63653, 63654, 63655, 62886]",train,slide,Does the object slide?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/104.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1040.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1041.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1042.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1043.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1044.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1045.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1048.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1049.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/105.mp4""]",0
101,"[63656, 63657, 63658, 63659, 63660, 63661, 63662, 63663, 63664, 63665]",train,slide,Does the object slide?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1050.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1051.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1052.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1053.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1054.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1055.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1056.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1057.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1058.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1059.mp4""]",0
102,"[62887, 63666, 63667, 63668, 63669, 63670, 63671, 63672, 63673, 62888]",train,slide,Does the object slide?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/106.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1060.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1061.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1062.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1063.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1064.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1065.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1066.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1069.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/107.mp4""]",0
103,"[63674, 63675, 63676, 63677, 63678, 63679, 63680, 62889, 63681, 63682]",train,slide,Does the object slide?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1070.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1071.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1072.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1073.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1074.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1076.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1077.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/108.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1080.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1081.mp4""]",0
104,"[68229, 68439, 68259, 68440, 68441, 68442, 68443, 68444, 68445, 68260]",train,pick up,Does the object get picked up?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/10.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1004.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/101.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1016.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1025.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1032.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1048.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1051.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1054.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/106.mp4""]",0
105,"[68446, 68447, 68448, 68449, 68261, 68450, 68451, 68452, 68230, 68262]",train,pick up,Does the object get picked up?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1071.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1077.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1086.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1087.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/109.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1090.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1092.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1099.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/11.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/110.mp4""]",0
106,"[68453, 68454, 68455, 68456, 68457, 68458, 68263, 68459, 68460, 68461]",train,pick up,Does the object get picked up?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1101.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1105.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1107.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1108.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1112.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1114.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/112.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1122.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1125.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1134.mp4""]",0
107,"[68462, 68463, 68464, 68264, 68465, 68466, 68467, 68468, 68469, 68470]",train,pick up,Does the object get picked up?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1136.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1137.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1138.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/114.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1140.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1142.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1152.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1161.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1168.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1171.mp4""]",0
108,"[68471, 68472, 68265, 68473, 68474, 68475, 68476, 68477, 68478, 68266]",train,pick up,Does the object get picked up?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1174.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1179.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/118.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1182.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1183.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1187.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1194.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1201.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1204.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/121.mp4""]",0
109,"[68479, 68480, 68481, 68482, 68483, 68484, 68485, 68486, 68487, 68488]",train,pick up,Does the object get picked up?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1211.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1216.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1219.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1235.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1238.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1241.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1256.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1258.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1263.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1265.mp4""]",0
110,"[68489, 68490, 68491, 68492, 68493, 68231, 68494, 68495, 68496, 68497]",train,pick up,Does the object get picked up?,"[""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1280.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1284.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1289.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1296.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1298.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/13.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1301.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1304.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1309.mp4"", ""https://plunarlabcit.services.brown.edu/crowdsourcing/videos/1314.mp4""]",0
